Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
41,69383,609,employed,master,19,53330,60,single,0,mortgage,627,0.227723631,5,1,0.289326094,0,other,0,22,10,4638,13765,18403,8539,5781.916667,0.731485128,7,9864,0.25383,0.269562779,1627.05567,0.389845755,49.0,0
33,56521,540,employed,high school,11,13775,108,married,1,other,824,0.360353547,6,1,0.06817571,0,home,1,33,20,10121,7353,37838,13219,4710.083333,0.957735091,6,24619,0.288775,0.318094941,388.1543279,0.257353053,56.0,0
32,42576,515,employed,master,8,22414,36,divorced,0,rent,662,0.679448781,4,0,0.131553053,0,education,0,18,14,743,337,400820,16060,3548.0,0.853125731,4,384760,0.249914,0.229448821,866.99593,0.430945865,47.0,0
24,39733,520,employed,bachelor,2,10834,96,divorced,0,rent,303,0.143802319,3,1,0.142057926,0,home,0,22,26,5184,2691,183618,49265,3311.083333,0.859444025,5,134353,0.285834,0.263747613,271.839962,0.173610841,46.0,0
41,36673,606,employed,high school,18,13121,96,married,2,rent,315,0.225782839,4,0,0.190539429,0,home,0,21,3,2428,820,84749,30737,3056.083333,0.935305408,2,54012,0.245121,0.245437851,313.2093661,0.205560287,49.0,0
18,31457,580,unemployed,high school,0,28804,48,single,0,own,265,0.221318672,1,1,0.64897292,0,other,0,18,4,1333,1580,18557,3314,2621.416667,0.764286802,7,15243,0.233804,0.237969038,935.8321239,0.458085179,65.0,0
46,20783,631,self-employed,bachelor,24,46277,84,single,2,mortgage,556,0.213232696,1,1,0.153602289,0,debt consolidation,0,19,4,5812,474,443079,10514,1731.916667,0.720798233,5,432565,0.255777,0.280353774,1262.622426,1.050063471,49.0,0
37,54348,544,employed,bachelor,14,22597,36,single,2,mortgage,389,0.167247857,2,1,0.038473697,0,education,0,25,8,3530,2192,88517,26650,4529.0,0.61345913,5,61867,0.235597,0.240336682,886.9442824,0.281727596,48.0,0
34,34831,478,unemployed,master,12,24265,72,single,2,mortgage,260,0.616600432,3,0,0.355498807,0,debt consolidation,0,30,19,3633,4040,103163,84597,2902.583333,0.792598313,4,18566,0.300265,0.295181606,722.4715649,0.338481777,60.0,0
32,98269,628,employed,bachelor,9,19580,120,married,1,mortgage,361,0.631976087,2,2,0.306484702,0,home,0,23,1,2433,825,220143,45141,8189.083333,0.937898836,3,175002,0.26058,0.264582237,465.7146654,0.100953261,52.0,0
59,30578,632,employed,high school,36,23762,12,married,1,other,693,0.568630175,5,1,0.421915181,0,education,0,18,2,25135,1512,107657,15903,2548.166667,0.918234003,2,91754,0.172762,0.154602741,2149.882281,1.115657903,57.0,0
29,49415,495,employed,associate,9,18489,72,married,1,own,169,0.567028472,3,1,0.150759148,0,home,0,33,25,9774,396,134094,106355,4117.916667,0.732723166,4,27739,0.285989,0.320268678,580.6061938,0.1820353,52.0,0
41,40358,619,employed,high school,16,10669,60,divorced,4,rent,367,0.031506159,2,1,0.460580097,0,auto,0,28,8,2366,529,66332,6591,3363.166667,0.71686711,9,59741,0.206169,0.224986695,297.6990773,0.197640838,52.0,0
37,37887,540,employed,doctorate,14,52949,24,single,4,rent,290,0.175982698,4,2,0.306562533,0,education,0,34,1,330,1180,64986,10489,3157.25,0.806689691,8,54497,0.257949,0.286795686,2924.658362,1.018183027,56.0,0
46,42864,597,employed,high school,23,20064,108,single,2,rent,451,0.112795228,2,0,0.169878967,0,education,0,20,26,3497,3896,7417,3238,3572.0,0.834697888,5,4179,0.266564,0.272507585,499.8527348,0.266196174,50.0,0
18,46558,596,employed,high school,0,24709,84,single,2,rent,235,0.321976054,2,2,0.262387863,0,other,1,25,8,1867,2908,244740,48545,3879.833333,0.75970063,2,196195,0.251709,0.262785396,645.7646018,0.227010937,56.0,0
43,56963,596,unemployed,associate,19,62684,36,married,4,own,723,0.541274569,1,1,0.078917251,0,home,0,34,18,3831,358,92282,73324,4746.916667,0.941385372,9,18958,0.249684,0.263241411,2536.413371,0.686638001,54.0,0
59,56047,584,employed,master,35,22224,72,single,0,rent,643,0.291257474,4,1,0.39086321,0,home,0,26,29,1551,904,152656,19710,4670.583333,0.714835489,9,132946,0.245224,0.240467559,585.7184373,0.263076012,50.0,0
32,43215,567,employed,high school,10,24633,60,single,2,mortgage,390,0.430193535,2,0,0.497141487,0,debt consolidation,0,27,6,4164,1372,60769,66663,3601.25,0.701512481,5,9223,0.246133,0.277508993,763.2711083,0.320241891,60.0,0
49,80442,514,employed,high school,27,32654,84,divorced,0,own,217,0.294112227,4,0,0.471246357,0,home,0,19,3,6758,1149,79679,5109,6703.5,0.913906782,3,74570,0.300654,0.283148452,896.9632368,0.166176361,56.0,0
41,44415,615,employed,bachelor,21,11353,84,married,2,rent,571,0.709779092,1,0,0.331516274,1,auto,0,24,8,2197,767,17622,22226,3701.25,0.978544313,5,3242,0.228853,0.251240995,288.264429,0.232155199,67.0,0
26,57396,612,employed,bachelor,3,25951,36,divorced,0,mortgage,482,0.38479452,5,0,0.795162329,0,debt consolidation,0,38,5,2718,527,14217,32952,4783.0,0.763550122,4,3231,0.204951,0.19463223,957.3491654,0.300930204,57.0,0
44,78423,596,employed,bachelor,18,18600,48,married,1,mortgage,593,0.061590598,2,0,0.372391104,1,debt consolidation,0,27,11,1245,209,68607,16678,6535.25,0.688860803,3,51929,0.2156,0.200677423,566.6762819,0.177449414,63.0,0
33,34803,608,employed,associate,10,19709,72,married,0,mortgage,564,0.058566063,2,4,0.233116828,0,debt consolidation,0,28,7,2688,237,132567,12715,2900.25,0.878282633,5,119852,0.230709,0.276324529,563.1787353,0.388648818,46.0,0
40,35520,551,employed,bachelor,17,46577,84,married,1,mortgage,833,0.152485655,3,3,0.137579441,0,auto,0,22,26,4409,744,70285,72337,2960.0,0.920922927,7,8170,0.296077,0.292296776,1307.733988,0.723220942,50.0,0
40,42259,578,employed,associate,16,26117,48,single,3,rent,896,0.20594397,2,3,0.436593866,0,home,0,28,19,8516,2494,73550,7614,3521.583333,0.911328258,6,65936,0.232117,0.242234577,854.6917226,0.497131988,55.0,0
37,58433,584,employed,associate,15,17713,12,married,3,mortgage,195,0.410091624,6,0,0.174663734,0,other,0,22,25,1303,755,30426,45118,4869.416667,0.708937363,4,4380,0.190713,0.197418033,1638.646955,0.376563987,51.0,0
39,25855,476,employed,high school,16,38041,36,single,1,rent,612,0.230820602,4,0,0.416129253,0,debt consolidation,1,23,21,7022,4179,219886,6660,2154.583333,0.474497259,3,213226,0.285041,0.307508939,1630.585625,1.040844227,60.0,0
80,48501,676,employed,associate,55,66707,72,single,4,mortgage,404,0.32029047,4,2,0.243448624,0,education,0,18,21,2282,895,17674,9061,4041.75,0.755049728,6,8613,0.243707,0.255256331,1818.473694,0.549879061,47.0,0
43,18167,534,employed,associate,18,26829,60,married,0,own,169,0.271506001,5,1,0.164616952,0,debt consolidation,0,25,12,18657,2666,188222,43153,1513.916667,0.89476849,5,145069,0.264829,0.241744713,774.5351165,0.623241118,48.0,0
38,33753,608,employed,high school,15,16528,120,single,0,other,441,0.063534043,3,0,0.234580017,0,home,0,25,19,1894,1590,28379,14887,2812.75,0.871966454,7,13492,0.267528,0.284608598,417.0369213,0.305052678,49.0,0
31,56557,552,employed,bachelor,8,26354,48,single,4,mortgage,403,0.319517059,4,0,0.502085414,0,home,0,23,4,457,467,9865,41425,4713.083333,0.895857937,1,4984,0.245354,0.231340054,846.6205587,0.265138651,61.0,0
31,34233,599,employed,associate,5,26572,60,widowed,0,other,189,0.580171327,6,1,0.393475912,0,auto,0,25,17,987,95,19661,15644,2852.75,0.721205265,3,4017,0.232072,0.229287846,747.9903768,0.328451626,56.0,0
52,36676,573,employed,high school,31,16330,12,single,0,rent,341,0.468744491,6,1,0.118448512,0,education,0,24,4,5425,5827,71772,52694,3056.333333,0.931171064,1,19078,0.19483,0.210378458,1520.844553,0.609175882,55.0,0
31,37456,466,employed,associate,8,21642,60,divorced,2,mortgage,703,0.322129102,3,2,0.249409971,0,other,0,26,10,11122,1731,12853,6465,3121.333333,0.769262744,5,6388,0.293642,0.329502017,739.910723,0.462273833,53.0,0
37,64199,518,self-employed,bachelor,12,23712,36,married,4,mortgage,371,0.162069954,6,0,0.281238317,0,home,0,23,2,1010,490,210557,9818,5349.916667,0.468733569,3,200739,0.249712,0.283476381,985.2721884,0.253512769,54.0,0
34,17774,583,employed,bachelor,10,20039,48,single,1,rent,244,0.480354328,3,3,0.17691542,0,auto,0,29,11,1791,614,265566,12389,1481.166667,0.942164217,6,253177,0.223539,0.24541006,659.3160233,0.609867913,47.0,0
52,86111,562,employed,bachelor,28,27618,96,married,0,own,661,0.492612134,2,3,0.062991271,0,home,1,17,9,678,2072,198490,14679,7175.916667,0.991509311,5,183811,0.281618,0.318764889,798.0517512,0.203326184,53.0,0
25,62204,380,employed,high school,1,14467,120,married,1,rent,243,0.254396834,0,3,0.580347636,0,debt consolidation,0,21,24,2205,432,203821,14663,5183.666667,0.699325221,9,189158,0.379467,0.419029068,513.5265511,0.14594429,54.0,0
35,83551,599,employed,bachelor,15,13269,108,single,0,mortgage,539,0.28930552,2,0,0.083237568,0,auto,0,21,6,4698,4341,82444,51294,6962.583333,0.832631708,3,31150,0.258769,0.279766108,337.3491783,0.125865521,51.0,0
24,21210,572,employed,master,3,23434,60,married,3,mortgage,385,0.631931223,4,1,0.139674101,0,home,0,25,18,519,446,31696,10550,1767.5,0.798758697,4,21146,0.242434,0.251914039,690.451001,0.608458841,54.0,0
50,67392,591,employed,bachelor,28,67808,60,divorced,0,rent,412,0.363955157,2,0,0.352124729,0,auto,0,23,12,2524,1381,29446,8479,5616.0,0.875524829,9,20967,0.277308,0.290047684,2152.549577,0.456650566,54.0,0
45,54448,475,employed,associate,25,9605,72,married,3,rent,318,0.367270057,8,2,0.265835671,0,home,0,22,9,2956,185,33555,30177,4537.333333,0.774826104,5,3378,0.287105,0.289519327,282.5000804,0.132346477,53.0,0
36,24745,601,employed,associate,10,21534,84,divorced,3,rent,202,0.073231247,4,1,0.106318149,0,home,0,22,19,4430,1846,172275,15374,2062.083333,0.79168824,4,156901,0.246034,0.211868549,493.6954381,0.337375036,44.0,0
41,64011,535,employed,high school,19,17773,48,married,3,rent,468,0.216864372,6,0,0.447200839,0,home,0,24,8,1022,357,163380,49678,5334.25,0.976482111,3,113702,0.245273,0.260142392,599.4000846,0.200103123,53.0,0
59,25947,582,employed,bachelor,36,15868,48,married,2,rent,689,0.35207004,3,2,0.133514912,0,auto,0,23,10,1968,853,135867,32466,2162.25,0.729526638,5,103401,0.219868,0.244706573,521.4633672,0.559816565,48.0,0
39,33190,491,employed,high school,13,24345,36,married,1,rent,350,0.375558469,3,1,0.367921953,0,debt consolidation,0,21,22,3468,2495,123232,47503,2765.833333,0.821014893,2,75729,0.263845,0.252432128,971.087263,0.477645289,53.0,0
58,70782,557,self-employed,high school,37,20269,36,married,0,own,434,0.464849738,0,0,0.211891535,0,education,0,25,7,4532,1402,79847,61659,5898.5,0.831512424,2,18188,0.226769,0.253428091,809.5713806,0.210828411,57.0,0
44,48448,556,employed,master,22,32275,48,married,5,rent,1186,0.436135488,4,1,0.543263775,1,home,0,23,20,1748,1617,250305,78818,4037.333333,0.8012221,3,171487,0.249275,0.24542842,1061.933444,0.556786685,68.0,0
37,97756,584,employed,high school,16,50387,36,single,2,mortgage,220,0.34491963,5,0,0.377578261,0,auto,0,29,10,421,786,191493,8390,8146.333333,0.712728883,9,183103,0.243387,0.219506342,1923.015798,0.263065076,49.0,0
18,33605,575,employed,bachelor,0,21523,24,married,2,own,563,0.308750138,1,2,0.381502547,0,home,1,28,7,2664,1278,18381,216827,2800.416667,0.793969472,6,1148,0.209023,0.235225549,1132.822221,0.60556068,62.0,0
37,25710,536,unemployed,high school,14,33787,36,married,0,own,237,0.363836729,3,0,0.092630885,0,home,0,17,4,993,555,118780,14590,2142.5,0.812772515,5,104190,0.250787,0.3009444,1436.05967,0.780891328,54.0,0
27,22067,565,self-employed,master,1,26047,48,single,2,mortgage,562,0.245790479,4,0,0.366819443,0,auto,1,22,27,13224,713,23539,9161,1838.916667,0.596392075,1,14378,0.238547,0.262695783,882.1897337,0.785348113,65.0,0
26,39769,598,employed,doctorate,2,24577,48,married,2,mortgage,230,0.287911956,0,1,0.456554742,0,auto,0,21,12,4570,126,56906,63892,3314.083333,0.843539245,4,4789,0.220577,0.196705326,743.5796001,0.293770404,57.0,0
44,32312,623,employed,bachelor,23,29676,60,married,0,mortgage,539,0.322582307,3,0,0.328790375,0,home,0,34,12,674,4526,15324,22377,2692.666667,0.892927196,3,10575,0.223176,0.248106969,867.739461,0.522433571,52.0,0
43,32420,507,employed,associate,20,45869,60,married,2,mortgage,490,0.482507112,4,0,0.436752607,1,debt consolidation,1,29,12,1847,398,133825,24090,2701.666667,0.565358238,2,109735,0.297369,0.288929818,1452.980784,0.719178575,72.0,0
40,53045,527,employed,high school,17,45197,60,married,2,mortgage,590,0.144329095,6,0,0.182585413,0,auto,0,23,4,4441,779,219536,52195,4420.416667,0.879263589,7,167341,0.286697,0.299881865,1461.948488,0.46419798,48.0,0
18,48180,587,employed,master,0,23152,48,married,2,other,419,0.132470128,2,0,0.191503914,0,home,0,23,24,2170,1686,28791,40898,4015.0,0.95523486,3,2861,0.224652,0.228203911,739.7792504,0.288612516,50.0,0
41,58728,611,employed,high school,18,32731,96,single,1,mortgage,447,0.265249451,3,1,0.68892685,0,home,0,19,25,387,1188,168021,11953,4894.0,0.923024759,6,156068,0.262231,0.276939669,850.5326255,0.265127222,51.0,0
53,51896,632,employed,high school,33,19883,120,married,1,mortgage,349,0.304154333,4,1,0.443167954,0,debt consolidation,0,27,15,58690,812,108476,12164,4324.666667,0.863767301,7,96312,0.258883,0.260785608,467.5293193,0.188807458,51.0,0
32,62485,584,employed,bachelor,13,62237,12,married,1,rent,377,0.187403997,5,3,0.15345135,0,debt consolidation,0,10,6,5124,1715,143321,14208,5207.083333,0.895204836,4,129113,0.235237,0.235397105,5871.25091,1.199952163,47.0,0
48,74876,615,employed,bachelor,29,26826,12,divorced,2,rent,385,0.1315828,2,1,0.268682345,0,other,0,23,27,9915,1473,11388,36316,6239.666667,0.745557422,8,8630,0.184326,0.186741475,2468.022425,0.457239557,48.0,0
49,66523,577,employed,high school,28,38328,48,divorced,0,mortgage,650,0.422748227,3,0,0.220334908,1,home,0,13,28,10037,78,836578,38702,5543.583333,0.722147171,7,797876,0.244828,0.262039867,1296.719487,0.351166271,57.0,0
41,72533,575,self-employed,high school,20,16863,60,single,2,mortgage,278,0.326075799,1,0,0.317501374,1,education,0,28,23,3955,1413,114176,29198,6044.416667,0.750152234,4,84978,0.234363,0.227955957,473.3976461,0.124312682,67.0,0
30,23058,618,employed,associate,12,63485,60,divorced,1,other,432,0.483357214,4,2,0.342436918,0,debt consolidation,0,30,11,10250,1380,25986,24121,1921.5,0.789000871,6,1865,0.259485,0.229956214,1789.512352,1.156134453,54.0,0
30,37570,598,employed,bachelor,8,24707,36,married,1,mortgage,279,0.102604208,1,0,0.409069314,0,debt consolidation,0,35,23,3149,756,241958,149500,3130.833333,0.864405995,7,92458,0.210707,0.247468842,979.0415236,0.401823218,54.0,0
38,52613,655,unemployed,bachelor,20,12501,60,single,3,rent,353,0.191281013,3,3,0.263114478,0,auto,0,14,5,905,417,37028,10872,4384.416667,0.837469821,3,26156,0.190001,0.185023138,320.8691065,0.153696411,50.0,0
28,32588,613,employed,associate,6,22203,36,married,1,other,378,0.080270411,3,2,0.17902203,1,auto,0,23,1,1314,395,53977,21502,2715.666667,0.5936267,7,32475,0.200703,0.18707563,810.5945244,0.437680566,63.0,0
37,24148,545,employed,high school,15,35850,12,single,0,mortgage,348,0.145876654,5,1,0.186649831,0,education,0,22,2,1927,1658,67720,5873,2012.333333,0.854138543,8,61847,0.22835,0.21189816,3341.39558,1.833391873,53.0,0
54,60967,453,employed,bachelor,32,28309,36,single,4,rent,513,0.350700022,2,0,0.128613526,0,debt consolidation,0,21,2,3137,1493,81142,35746,5080.583333,0.815027322,3,45396,0.286809,0.271620739,1158.183903,0.328935438,54.0,0
18,49065,580,employed,associate,0,30843,36,married,0,rent,572,0.30101146,0,0,0.257364781,0,debt consolidation,0,22,19,2498,1373,103548,32596,4088.75,0.664971088,7,70952,0.225843,0.238596537,1207.787232,0.435288837,51.0,0
30,37041,576,employed,associate,12,31584,96,married,0,own,750,0.057902423,2,0,0.169270015,1,auto,0,22,10,12834,105,40526,71925,3086.75,0.606462244,3,2701,0.278584,0.269758085,805.3058137,0.50386517,62.0,0
39,34580,625,employed,bachelor,17,15824,48,married,1,mortgage,219,0.034429663,5,1,0.140156951,0,education,0,22,14,2268,2031,15855,11687,2881.666667,0.775694876,7,4168,0.198324,0.186489295,470.2129898,0.239171656,47.0,0
47,127246,610,employed,bachelor,25,29496,72,married,1,mortgage,421,0.116974759,2,0,0.373469681,1,auto,0,24,10,1221,416,36214,164503,10603.83333,0.434341384,4,3885,0.239496,0.237569441,772.1899082,0.112524393,60.0,0
42,32941,532,employed,associate,22,14024,60,single,1,mortgage,413,0.233823847,4,2,0.094613476,0,debt consolidation,0,24,16,6135,152,17939,4517,2745.083333,0.806986158,1,13422,0.253024,0.239685837,403.1862622,0.297326588,51.0,0
34,53385,539,self-employed,associate,10,8838,24,married,0,other,657,0.042892415,4,1,0.177352708,0,debt consolidation,0,20,7,2163,819,30319,6598,4448.75,0.763581127,5,23721,0.214338,0.222670953,459.6656919,0.251006618,53.0,0
27,33186,552,employed,high school,4,35775,48,married,0,rent,648,0.380883572,2,1,0.148294234,0,education,0,20,7,1457,2565,122566,209398,2765.5,0.920730141,2,2399,0.254775,0.252946227,1192.082523,0.665370646,52.0,0
23,19047,546,unemployed,high school,2,29095,36,single,0,mortgage,300,0.438034624,4,1,0.633887265,0,home,0,20,26,3208,1096,66062,15128,1587.25,0.730682679,5,50934,0.241095,0.242316762,1145.022045,0.910393476,62.0,0
34,42377,611,employed,associate,12,28274,24,married,2,mortgage,184,0.31124137,2,2,0.374016388,0,debt consolidation,0,21,9,4735,1990,10680,95547,3531.416667,0.766747101,6,2615,0.197774,0.198911519,1437.524921,0.459171226,53.0,0
29,42100,573,self-employed,associate,9,25454,60,married,1,rent,763,0.281233804,1,3,0.239291071,0,debt consolidation,0,18,15,5861,965,13671,44357,3508.333333,0.764373973,2,7963,0.243954,0.268609242,775.1317749,0.438422359,56.0,0
30,19333,549,employed,high school,6,9366,84,single,4,own,421,0.06439297,5,1,0.388389662,0,home,0,18,3,938,6520,62335,13396,1611.083333,0.77601611,9,48939,0.259866,0.234621499,227.938498,0.402796357,58.0,0
45,55054,634,employed,associate,22,40600,96,married,1,own,493,0.087436424,7,2,0.405353996,0,auto,0,23,28,5324,1552,32990,9977,4587.833333,0.957955159,3,23013,0.2586,0.274608361,1048.561891,0.336010875,52.0,0
42,27905,564,employed,master,20,21793,48,single,3,own,182,0.133428611,3,1,0.145719395,0,home,0,24,5,4163,359,75448,69130,2325.416667,0.956866895,2,6318,0.234793,0.259356595,734.0126145,0.393913326,53.0,0
25,40214,512,employed,bachelor,1,40867,60,married,0,mortgage,331,0.292346815,4,4,0.104779636,0,debt consolidation,0,17,23,728,1663,162336,6536,3351.166667,0.72270204,7,155800,0.289867,0.270845497,1249.953239,0.471762045,47.0,0
34,22126,598,employed,bachelor,9,34462,108,married,0,mortgage,652,0.148297979,7,1,0.196845903,0,auto,0,10,6,2721,1730,60209,13402,1843.833333,0.751617539,6,46807,0.280462,0.321199107,978.8966958,0.884514162,53.0,0
41,54415,444,employed,bachelor,17,44401,48,single,2,other,260,0.191669199,3,0,0.262512983,0,other,0,24,10,1864,2833,169455,72535,4534.583333,0.943872662,4,96920,0.317401,0.319790543,1650.21199,0.421254137,49.0,0
33,61295,552,employed,high school,11,15487,60,divorced,4,rent,310,0.2363565,2,2,0.035072083,0,debt consolidation,1,20,28,3867,1281,29569,13364,5107.916667,0.839496091,2,16205,0.244487,0.217286346,425.3480382,0.143962419,56.0,0
24,20002,585,employed,high school,0,48358,36,married,0,own,637,0.491749325,2,0,0.288687197,0,home,0,20,10,6651,924,144391,53953,1666.833333,0.902344674,6,90438,0.240858,0.251886525,1927.533914,1.538566492,53.0,0
40,36111,548,employed,high school,20,18981,36,married,0,own,670,0.141754756,8,0,0.166401445,0,home,1,25,9,3444,325,211264,54056,3009.25,0.937101185,8,157208,0.229981,0.260243787,765.0027868,0.476863932,53.0,0
30,98421,501,employed,high school,7,22788,108,married,0,other,263,0.315662698,1,1,0.298209585,0,auto,0,22,9,2242,351,144827,24090,8201.75,0.799771782,5,120737,0.317288,0.339513638,678.0521093,0.114737966,48.0,0
50,44164,619,employed,associate,29,25692,36,divorced,3,mortgage,195,0.270543672,3,1,0.358514544,0,debt consolidation,0,24,4,5504,1965,168538,19215,3680.333333,0.840697153,2,149323,0.201192,0.198713646,953.1236824,0.311961874,51.0,0
